43,15,1.1200000047683716
43,13,4.559999942779541
43,11,3.990000009536743
43,12,4.440000057220459
43,10,4.989999771118164
43,19,4.579999923706055
43,17,2.0199999809265137
43,16,1.1200000047683716
44,30,1.4500000476837158
44,33,2.6600000858306885
44,36,3.3299999237060547
44,37,4.440000057220459
44,38,3.119999885559082
44,44,3.1600000858306885
44,47,5.0
44,43,1.7799999713897705
44,50,3.4700000286102295
44,32,3.880000114440918
44,32,4.880000114440918
44,45,4.949999809265137
44,46,4.670000076293945
44,19,4.630000114440918
44,27,2.2100000381469727
44,6,1.1299999952316284
45,1,1.4500000476837158
45,13,2.6600000858306885
45,26,3.3299999237060547
45,47,4.440000057220459
45,28,3.119999885559082
45,15,3.1600000858306885
45,23,5.0
45,45,1.7799999713897705
45,47,3.4700000286102295
45,49,3.880000114440918
45,50,4.880000114440918
45,32,4.949999809265137
45,22,4.670000076293945
45,12,4.630000114440918
45,11,2.2100000381469727
45,6,1.1299999952316284
46,30,2.450000047683716
46,33,3.6600000858306885
46,36,4.329999923706055
46,37,4.440000057220459
46,38,1.1200000047683716
46,44,2.1600000858306885
46,47,4.0
46,43,3.7799999713897705
46,50,1.4700000286102295
46,32,2.880000114440918
46,32,3.880000114440918
46,45,4.949999809265137
46,46,1.6699999570846558
46,19,3.630000114440918
46,27,2.2100000381469727
46,6,1.1299999952316284
47,21,1.4500000476837158
47,22,2.6600000858306885
47,23,3.3299999237060547
47,24,4.440000057220459
47,25,3.119999885559082
47,26,3.1600000858306885
47,33,5.0
47,34,1.7799999713897705
47,35,3.4700000286102295
47,36,3.880000114440918
47,37,4.880000114440918
47,45,4.949999809265137
47,36,4.670000076293945
47,39,4.630000114440918
47,10,2.2100000381469727
47,16,1.1299999952316284
48,19,1.8799999952316284
48,18,2.990000009536743
48,17,3.549999952316284
48,16,4.119999885559082
48,15,3.259999990463257
48,14,3.2300000190734863
48,13,5.0
48,5,1.8799999952316284
48,4,3.450000047683716
48,3,3.6500000953674316
48,2,4.420000076293945
48,1,4.21999979019165
48,26,4.170000076293945
48,36,4.329999923706055
48,46,2.559999942779541
48,6,1.149999976158142
49,19,1.8799999952316284
49,18,2.990000009536743
49,17,3.549999952316284
49,16,4.119999885559082
49,15,3.259999990463257
49,14,3.2300000190734863
49,13,5.0
49,5,1.8799999952316284
49,4,3.450000047683716
49,3,3.6500000953674316
49,2,4.420000076293945
49,1,4.21999979019165
49,26,4.170000076293945
49,36,4.329999923706055
49,46,2.559999942779541
49,6,1.149999976158142
50,21,3.6600000858306885
50,22,4.119999885559082
50,11,2.359999895095825
50,12,4.590000152587891
50,1,1.1200000047683716
50,2,2.1600000858306885
50,31,5.0
50,32,2.7899999618530273
50,41,2.4200000762939453
50,42,3.880000114440918
50,43,4.380000114440918
50,44,4.150000095367432
50,49,4.269999980926514
50,21,4.53000020980835
50,11,2.509999990463257
50,26,1.1299999952316284
31,11,3.6600000858306885
31,12,4.119999885559082
31,21,2.359999895095825
31,2,4.590000152587891
31,1,1.1200000047683716
31,3,2.1600000858306885
31,4,5.0
31,5,2.7899999618530273
31,6,2.4200000762939453
31,7,3.880000114440918
31,8,4.380000114440918
31,9,4.150000095367432
31,40,4.269999980926514
31,31,4.53000020980835
31,32,2.509999990463257
31,33,1.1299999952316284
32,11,3.6600000858306885
32,12,4.119999885559082
32,11,2.359999895095825
32,12,4.590000152587891
32,1,1.1200000047683716
32,2,2.1600000858306885
32,21,5.0
32,32,2.7899999618530273
32,45,2.4200000762939453
32,40,3.880000114440918
33,36,3.6600000858306885
33,32,4.119999885559082
33,21,2.359999895095825
33,12,4.590000152587891
33,26,1.1200000047683716
33,28,2.1600000858306885
33,1,5.0
33,2,2.7899999618530273
34,21,4.21999979019165
34,22,4.329999923706055
34,11,1.3600000143051147
34,12,2.5899999141693115
34,1,3.119999885559082
34,2,4.159999847412109
34,31,5.0
2,9,0.0
2,9,1.0
2,2,4.0
3,1,2.0
3,2,4.0
3,5,4.0
2,1,0.5600000023841858
2,9,4.090000152587891
2,5,3.569999933242798
2,8,2.1600000858306885
2,5,3.0199999809265137
2,2,4.739999771118164
2,3,2.9200000762939453
4,7,1.850000023841858
4,2,3.319999933242798
4,3,3.059999942779541
4,1,5.0
4,9,2.680000066757202
4,4,4.159999847412109
4,8,2.0799999237060547
4,6,5.0
4,4,3.880000114440918
4,1,4.710000038146973
4,3,3.75
4,9,5.0
5,9,3.9200000762939453
5,6,5.0
5,7,1.4600000381469727
5,9,3.640000104904175
5,3,3.569999933242798
